final_value,max_drawdown,max_win_streak,max_loss_streak
1003055.1766402877,0.19803986308478627,5,5
1003201.8945300349,0.10841907790226683,5,4
1003406.0117984433,0.05705897305111406,4,3
1000376.6657513918,0.35668784943845144,6,6
1002140.832700263,0.3520176999197777,7,6
1002976.5198865109,0.10869890410377689,6,4
997152.544039662,1.1849498094248065,7,8
1002611.0453256362,0.10866606604229792,7,4
1000522.282223215,1.0771375798166674,6,8
1000685.7099589256,0.3633822191473795,7,6
1001146.1023776494,0.19802543891480093,3,5
1002428.4253852845,0.3513310417484123,6,6
1003642.983614977,0.1973384237094355,8,5
1003108.6825545775,0.23871148504185932,7,5
1000583.2293972087,0.35226374101712243,4,6
1002635.0604077303,0.1974367134309611,6,5
1003751.8241269488,0.19750675493826422,5,5
1002735.9781521958,0.6190113211103017,7,7
1003070.3700629238,0.10873394179283516,6,4
1002648.4804805028,0.1304569435429226,10,4
1001774.1612446562,0.20744971614549781,6,5
1003144.9095482922,0.1977496135268166,9,5
982806.3789850414,1.8791153011329231,5,9
996746.6351039573,1.0786936346185563,5,8
1003397.8590035301,0.10864539617772866,4,4
1000323.5271288666,0.44185397292902784,9,6
1004026.0367409319,0.10850260849814178,9,4
1002947.7774316494,0.10869556816181665,6,4
999533.0170955131,0.618960567541746,4,7
1004327.7330865806,0.10873980677846064,9,4
992431.7108646514,3.248373076396412,6,10
999014.0952439933,1.0812013615093479,8,8
1001258.2735424344,0.3519269232950496,4,6
988518.5518010086,5.632069664338448,5,11
993239.9049810889,3.249827015946912,5,10
999979.0437136864,0.6884984591749214,6,7
1003055.3950591595,0.11132489686349588,4,4
1001556.174066287,0.10859575047337333,5,4
1001219.821598195,0.19793068753248197,6,5
1003349.8263645635,0.1087529604603318,8,4
1001598.4860356909,0.19767227550922128,5,5
1001303.087934081,0.22652594573559864,5,5
999553.1179962758,0.7046814507430885,4,7
999093.724997134,0.390975433934034,4,6
1001900.2528568234,0.35226158054350165,7,6
1002723.4113190903,0.351755756207331,8,6
999007.8952666682,0.3522094050567796,4,6
1003310.3841091669,0.1973737296231604,7,5
1002018.5109781795,0.19790926475794396,4,5
999942.0949253673,0.3523296810577647,6,6
1000546.4849547119,0.6183867459113285,7,7
1001352.5012499017,0.19774073802074657,5,5
1002730.6880970066,0.05713699104724977,3,3
1003643.7943316347,0.19747381099828643,4,5
1002580.2916072446,0.19786742545285074,7,5
1001807.651554602,0.10877175304851798,3,4
989759.3133563859,3.3408694092847067,5,10
1001406.3643204012,0.6177877327835445,6,7
1003265.0145782589,0.10879824419180319,9,4
1002086.5685596347,0.21026003152329925,6,5
1001839.7540021335,0.6607489714206038,10,7
1003223.6515984877,0.06249489416287454,4,3
997308.4072124704,1.874114559425016,8,9
998943.2687123967,0.19795702624429368,3,5
1000176.0718799727,0.19805966707109476,4,5
1002723.8913090082,0.1977345094650784,7,5
1002888.4638631565,0.19800564177250563,5,5
996643.2250556566,1.2084539124029314,5,8
1002172.9383601944,0.19771929812467515,5,5
1002238.0460817458,0.19778232245875774,4,5
1001141.5010539482,0.20710405211639915,5,5
1002796.0549900772,0.10877138566999757,7,4
1004314.6227227487,0.05706410825580079,6,3
1004681.9166288711,0.1139606066275574,11,4
1002242.97705245,0.38041902996028776,6,6
1003167.7017459245,0.1980058868797368,8,5
1002106.103663201,0.21725536681524707,4,5
1000356.239907519,0.35428005993727846,4,6
1003805.1251235115,0.10842646590727321,6,4
997513.5034232711,1.1416606503902007,8,8
1002074.039324794,0.19791299812555405,5,5
1002778.6187879695,0.3571335339156351,6,6
1002081.4926311807,0.35182791648122536,5,6
1002517.7042931006,0.35140667053542296,4,6
1002048.3325371149,0.35159380094058984,4,6
999220.2240422005,0.6895982159484878,8,7
1003948.8119523439,0.05701470930337591,9,3
998187.2261983318,1.1372158005369741,5,8
1003110.0478996369,0.19785790369666786,7,5
999190.3082316812,0.6189038982962873,4,7
1003457.6224092112,0.19753186776448522,6,5
1002541.7347069895,0.3521298834544177,6,6
999231.9778371296,0.7089172156672341,3,7
999303.3741518095,1.0808612477820678,4,8
1003751.5032492136,0.19785277350654099,7,5
998540.5939757875,1.87840266896787,6,9
1002908.7985145857,0.10862959208366953,6,4
1001949.4354299896,0.2297663227087042,5,5
1000160.9647343886,0.6189494261676849,3,7
1001522.8567883137,0.2130396849368021,7,5
1002540.6556029157,0.19800026699099746,8,5
1001626.2611534537,0.19794749586284557,6,5
923050.2374877216,29.095091506986932,3,14
956725.9336003782,16.853305558533386,4,13
1000814.6845324019,0.21725537333447473,7,5
1001711.9595155866,0.6190113211103017,8,7
998790.3723305354,0.7995529274433696,6,7
1003290.165417746,0.10878226092880577,7,4
1003397.6140840689,0.1084996651037318,8,4
1000677.0192097693,0.3514619236683585,10,6
1004352.2057233781,0.10869237127424042,10,4
1001179.9707295094,0.24869248131665816,4,5
998839.7842027255,1.0779553623719276,9,8
1001390.8577164498,0.3518139581747874,8,6
999293.6341468055,0.730387652629068,6,7
1004187.149113937,0.1085784661981787,7,4
1001165.8080160359,0.35732227736726346,6,6
1001084.8868719883,0.6208023172341068,7,7
1004053.4026819393,0.108437122501955,6,4
1003036.2986239868,0.19782935510782906,7,5
1001069.6683622461,0.20316422547436067,4,5
998131.8447200884,1.8843299662223023,6,9
1001919.275164372,0.3538907508031625,5,6
1002421.089869556,0.19796605936058653,5,5
1002924.7933157347,0.19767122392346462,6,5
1002722.2144243582,0.10876346470984713,5,4
994385.6449058355,3.2461707414047907,7,10
999469.6021592835,0.6190113211103017,3,7
1001000.3181233665,0.35770911875370126,5,6
1002968.3435013951,0.2188632483097256,5,5
993215.2174799348,3.247335451374588,4,10
1001733.7145236696,0.1978139196541796,6,5
1001296.7126520313,0.19805876087347582,4,5
999254.4214790753,0.6600434721498645,6,7
1001166.8124816259,0.4391315732846476,5,6
1000160.9402625434,1.0794843947947557,4,8
1003164.6895713196,0.19771532255516455,12,5
1000440.6643137648,0.3577188531614295,5,6
1000147.0477903932,0.4299343382270643,5,6
1003089.5842887547,0.10866904953290787,5,4
1002384.8358589816,0.11793144464274281,8,4
998070.277123358,1.0795061335769927,6,8
1002311.0411964322,0.19758344936631078,5,5
998743.0718554656,1.0775864367404653,9,8
1002982.792709697,0.12829690919289408,4,4
1004034.5246656383,0.10869760211237188,9,4
985865.9778959432,5.627000629937981,5,11
1001029.1795462482,0.35230593100937435,5,6
1000635.168010227,0.6307322242018321,7,7
1003129.4652125449,0.10871361308664097,5,4
994830.6758547693,1.4026969593854803,6,8
1002574.9607925192,0.10878544702519974,7,4
1002766.4670841831,0.10870476531012298,5,4
995193.7025203512,1.1625248100883785,8,8
1002707.5602983292,0.11450736489646007,4,4
1003198.4248007266,0.1229397346741598,5,4
1003055.294430946,0.2172288988723054,8,5
997044.3551024154,1.9015786737102622,7,9
1001694.0065342267,0.36391235178330306,5,6
999636.2339088755,1.078467597699231,5,8
999042.6327811278,1.0832614521962902,3,8
993073.7320114245,3.308600042241019,9,10
1001881.6726900431,0.62380353134483,6,7
1000796.0713025051,0.6182333637277359,5,7
1001563.0738240087,0.3519075755413838,4,6
994096.3506662246,3.252773366934018,7,10
1000596.6754597109,0.3766423575787241,8,6
998716.5606321415,0.3515532573648785,6,6
1001797.0294005626,0.20768198253919715,6,5
1002614.5967968481,0.10878736573713933,7,4
999773.7735254403,0.6177809973733163,4,7
996423.7659103645,1.168732413367865,6,8
999181.9284467228,1.0793325358589485,6,8
1001454.023151573,0.3714114897678297,5,6
1001893.6207958927,0.6189333884129938,5,7
1002883.6328541636,0.3518138758011631,8,6
1001999.2707626189,0.351948793690823,4,6
996466.6656219081,1.87587055321268,7,9
999141.3061043968,1.0777801800123559,8,8
1003562.2018723867,0.35163515100018067,7,6
1001929.062592906,0.12793254085536535,7,4
996968.3446275158,1.1057786851136642,3,8
1000326.8779636569,0.6179720477052378,5,7
997079.6382570195,1.8725806297422174,3,9
1002988.021065559,0.20280989427815596,5,5
1001943.6994062583,0.4127233457994695,7,6
997329.123878974,1.8777954737396185,8,9
1003363.4513550631,0.1975346162413125,6,5
1001546.9713212594,0.35166951086430176,5,6
1002237.5822271425,0.11394834901841482,4,4
1001913.7753884594,0.3515854279373364,6,6
1002693.0351317532,0.22306201231808537,8,5
1002882.9146295593,0.11397605883619805,7,4
1003089.90516649,0.10855373036296775,5,4
1003517.9711068836,0.1973382463572066,6,5
1001033.2263391728,0.2314209697949671,3,5
1002693.0351317532,0.19797046339896596,6,5
1000405.1893678532,1.0775995510756464,10,8
999552.3960484117,0.7720662026319408,4,7
993421.5192720039,1.8761420911697448,7,9
986519.2252007019,5.630374164493919,7,11
998490.3293687904,0.3516326298671128,5,6
990441.5448297535,1.8760425619140855,9,9
998137.5517460781,1.872296166994785,6,9
1002514.2717899089,0.19776848818374962,9,5
1002875.5984187857,0.19802006305848305,5,5
1002713.3544513877,0.20877555038793763,5,5
1002261.7126081532,0.3519010874104802,6,6
996338.2251457714,1.8741541447977639,5,9
999859.5391687942,0.6379014622629706,9,7
1001143.9060633354,0.6173262498527481,6,7
1003512.4978315604,0.10853229887510883,7,4
1001408.2749557177,0.6187691416278915,9,7
1002138.8515894627,0.22670796357797127,8,5
1001042.4071898786,0.19792698259422484,4,5
1002899.3380100438,0.21694342990606014,6,5
996109.8009450248,1.0847939193640803,4,8
999593.9546185965,0.40908127514870907,5,6
1002468.5660494708,0.11173035905144642,4,4
261525.42226920673,87.01696620114252,4,16
994102.1093801879,1.9990743537706166,6,9
998647.0493453152,1.8702154428639102,5,9
999348.8911444887,0.4103281304453313,6,6
1002061.3763986232,0.3856098287009926,5,6
1000855.589788725,0.617612017611957,7,7
1003207.8010885864,0.19737957852646185,7,5
1001881.7523715768,0.10875272780815008,5,4
1001110.1401703389,0.6179971396730278,5,7
1002173.5541259353,0.3574213627038737,6,6
1002394.5983549489,0.1978329556163799,5,5
1001551.8139387873,0.6176723639692522,5,7
999490.2031614982,1.0833717711021915,6,8
1002707.1234605857,0.20757599046090217,13,5
1001646.9060547163,0.12831215714749758,6,4
1000925.6851342997,0.626877047089578,5,7
1001022.9633763812,0.1977521669784401,6,5
999084.3276319084,0.6174364588875798,5,7
1003985.5900199453,0.10876051258543043,8,4
994312.1252178518,3.2630340151098376,7,10
1000999.7590109447,0.11427617986568034,3,4
997229.8504674085,1.3069143437747524,8,8
1001610.1760428691,0.6370856116172279,4,7
1001753.1016838478,0.3521940712024948,5,6
1000087.8461165337,0.352037916591958,5,6
975670.848988736,9.755212761374539,7,12
1002777.0856837074,0.10867266255484889,5,4
1002511.6947291824,0.2412133775283754,6,5
999876.6799154977,0.6182423797718185,4,7
999312.8202984139,0.6181615177347476,4,7
1003893.6044834647,0.062429986133065725,6,3
998701.6975799251,0.7209196242528917,5,7
1001070.4531935753,1.0778373334643443,6,8
1003163.1151455331,0.1973490326958815,5,5
1003392.7484383264,0.10874209105893712,8,4
999141.4928945309,1.107346013084676,6,8
1002339.436272969,0.12825363592610808,6,4
1001778.0754259876,0.1977068562242674,6,5
1002442.1163672479,0.14503615089240254,7,4
1002521.4148764953,0.19772319725565915,5,5
995757.2621059105,1.0154702629150694,5,7
1001630.1382062938,0.1979858485881631,3,5
998980.0594456963,0.6183427378991395,4,7
993327.125243447,1.2531751635191655,5,8
1002560.9749225501,0.20357018049913883,4,5
995498.561581614,1.3244197198421572,5,8
1003691.1587145412,0.11158704654446198,9,4
1002913.4722420459,0.19800980245468341,8,5
1002013.7824280502,0.3613339747917873,6,6
1002996.4023684019,0.19759728087238587,5,5
994699.2751052758,3.254489715247889,6,10
1000455.5551984722,0.29459385850727005,5,5
999867.4052829813,0.6182381114097554,4,7
1001709.1158378059,0.20990590435450968,6,5
1002962.4315576784,0.10869357519477194,6,4
1001645.8467664572,0.3517788936561384,7,6
984687.33704865,5.68127807417627,5,11
1000466.7752893055,0.442538148762429,5,6
1001816.1676681195,0.19767052839384328,6,5
1004031.1626379304,0.05709182810076062,4,3
1002473.6919464692,0.10857818358321383,5,4
1002228.4253852845,0.35187751325579497,8,6
1001453.2236037101,0.370881797083794,10,6
1001958.6162806954,0.20163426904847687,5,5
999871.773464501,0.6397341295371892,5,7
1002433.2563942773,0.19753805744595876,4,5
1002531.7926219332,0.3513693591686308,6,6
1001223.2842541165,0.20213529177261083,4,5
1003694.5064901912,0.0570399962500161,5,3
999898.2849993107,0.35711830663194505,5,6
999782.6553927326,0.6178295157809255,4,7
921786.4480060757,29.151276053004878,7,14
998994.5846122723,0.6185712554201868,4,7
1001253.8413503328,0.19763231989064622,5,5
1003076.1795477769,0.19772256260587712,9,5
1003250.9262494263,0.10876880047415596,5,4
1003163.1151455331,0.197821695540741,5,5
1003648.2114545687,0.10855058810794002,6,4
999305.320427766,0.6185846564650674,3,7
999161.4913364301,1.07893541932788,4,8
1004608.2698120845,0.19735884408593143,9,5
993117.1020917256,3.2628946477023546,5,10
1001440.3341504915,0.19789510443820624,4,5
1001535.1256742734,0.35146493556588054,4,6
955534.983767766,16.86017786009614,6,13
1002012.8192839846,0.20021987157137858,4,5
998731.651595914,0.35391575078084814,5,6
1002747.7620998546,0.06000537773423757,4,3
1003892.4080995924,0.19759654858419592,9,5
1002737.8051938633,0.3517313624080638,6,6
1000385.5663306391,0.6509348750071459,6,7
1001870.1404752573,0.12298774312666741,6,4
1003083.8925945598,0.12564065771334756,8,4
999854.431764862,0.3520884886206629,5,6
1000160.4141713617,0.6185966319687279,7,7
997971.502102869,0.6188424716320229,6,7
1002707.2659211834,0.1974727376641951,9,5
1001783.5222007213,0.1979142113295804,5,5
998355.034677849,0.6296252625962635,6,7
1003673.4122926332,0.10874977626655181,4,4
994998.4350084804,1.8762439536718547,4,9
982566.3542808633,1.8912484007893002,5,9
1000286.0607385058,0.7304336705143881,6,7
991749.3616054337,2.3223234403133217,5,9
1001170.2021872853,0.3518776314048764,5,6
1001297.1631270541,1.0762111645555967,7,8
999328.6427819548,1.0781637425891726,6,8
1002878.4044983017,0.35184944314823774,9,6
1000848.9863324922,0.19782569132744127,9,5
1002203.959311014,0.1978339231570015,8,5
1000724.3939879837,0.35178452052504827,4,6
1003003.886907255,0.10861224629449724,6,4
996300.2737225122,1.8743723435624162,5,9
982398.8832773935,1.8744694412567449,5,9
999735.9798945736,0.4128918464468785,3,6
1003184.0915524329,0.05714270292688205,5,3
1001977.7280476629,0.19768051770268688,5,5
1001165.2038588302,0.6852454945625914,10,7
998166.3701592137,1.890602798692737,9,9
1003061.7703412091,0.19802006305848305,5,5
1000776.7927269351,0.6396941448573227,5,7
1001998.4712147559,0.35178384179982,6,6
1002119.1078449098,0.6181757445880129,5,7
1004367.1506720379,0.19721553322191426,10,5
1002801.5282654003,0.19794345276178002,5,5
1002433.4748131491,0.11430003785423848,5,4
998769.637370722,0.7010435798584208,4,7
987514.0682679657,5.633300352057305,6,11
1000745.794242342,0.4106962100147091,5,6
1003898.6544221891,0.10838662482072038,7,4
1001787.1884545796,0.35189251705111796,4,6
1001421.3930159695,0.36175843987121514,5,6
995009.3332618407,1.9367159307260302,4,9
1000592.8249074602,0.351506521671282,6,6
1000803.489410154,0.39593079805269543,4,6
1002633.4901449438,0.10865840870472086,5,4
1001526.6933231493,0.20747215544925124,5,5
1000843.2678750807,0.3520146427793411,5,6
1003880.1126154182,0.1083486498256889,7,4
1000862.2483502452,0.3520273679074557,5,6
923137.2643755466,29.145948351429357,7,14
1000122.3455659293,0.41331315626049825,7,6
999089.4816796593,0.35387418511883934,6,6
1001433.7103944656,0.19786229476894565,9,5
1001200.2599940393,0.20341704917938314,5,5
1000689.3403499267,0.6190113211103017,5,7
1000219.841465138,0.6184402298504271,5,7
1002971.0847203123,0.6182747408468696,12,7
1001151.4401309926,0.3715494310125817,5,6
1000208.8800935567,0.6182448126967164,5,7
998661.0321273011,1.0797002429104923,6,8
1000308.4219641645,0.6957579210429771,3,7
1001848.7447049189,0.3516846203159074,3,6
1001787.2909134431,0.3520193235817857,4,6
1000267.9507713326,1.0785154789743892,11,8
1003007.774587997,0.06249575009586756,5,3
989424.4115282937,3.389036835303728,7,10
1000961.9753917229,1.0783688192525014,18,8
1000865.7859016673,0.21741475133463367,6,5
1003036.2573024624,0.3519735402018071,6,6
1002683.337966158,0.19799985152082317,9,5
998255.8649087782,1.1051206138443412,4,8
1001132.9742824957,0.35721171538959107,4,6
1002399.7354207421,0.1979570180812759,5,5
995964.0069056808,1.8759059518119534,4,9
1002032.3395666159,0.35199915565645407,5,6
1001749.7686315076,0.3519731193436155,5,6
999280.1851181678,1.0775308373164192,4,8
1002865.6716655241,0.10859854341571219,5,4
1000494.3126886522,0.38142475481877,5,6
1002727.4427802202,0.19798651722428262,8,5
1002687.56185643,0.19796630436983084,7,5
1003397.2932063336,0.10861196176113355,6,4
1000910.0377114754,0.6179739274334319,6,7
1003021.5267072995,0.11160278922220129,5,4
1002334.419058204,0.6180590517729706,5,7
1002708.2173855945,0.10859789448871127,6,4
1001253.3726268348,0.21375214728132377,6,5
1003852.745594674,0.10870131499256032,6,4
1000603.2959238489,0.19754922110162917,5,5
1003638.3970145856,0.06247244368851754,5,3
1001478.6953209324,0.4067269900573993,6,6
1000975.312752489,0.3955735813366643,4,6
1001404.2240974182,0.6223084741960441,5,7
1002305.2470433738,0.10858252102407813,6,4
1003498.4360033174,0.19753630457396526,7,5
1002134.419058204,0.6188310005170499,6,7
1000258.7444239276,0.6181660504822276,3,7
1003859.0943761342,0.10868473067943225,7,4
1002121.2710961073,0.3516760710467725,5,6
1001997.9314072891,0.19797144044928208,6,5
1002614.4084330809,0.10867374050734906,5,4
1001999.7242519474,0.20341391116864205,5,5
999248.8656025798,1.078498487475956,6,8
1002855.7159368948,0.10868408072200737,6,4
1002898.8446166064,0.23139499266032923,8,5
999523.7241350334,1.0792191907290187,8,8
1002540.446961929,0.6165768386856746,5,7
997552.2852320367,0.8703377247153227,5,7
1002140.3940318695,0.3518273042047048,5,6
1003070.487853582,0.19777545536478866,4,5
1002701.547726399,0.12093289954141725,6,4
1001958.838764942,0.3707737982605835,6,6
989109.167099427,3.312450892767497,6,10
1002376.2749670497,0.11420263858890163,4,4
1003109.4667706457,0.19737480999630275,7,5
1001720.5128697688,0.19794206076001888,4,5
1002452.817998433,0.20326555754917736,7,5
997817.9664088027,0.3522825587594999,6,6
987722.0294113551,1.8721219327976872,8,9
998890.6881974242,1.0792406824602248,6,8
1003877.7539735634,0.19779025772814599,8,5
1001843.2897694025,0.19804524001623622,6,5
1003334.4904813298,0.197901590843387,12,5
1001248.1369931981,0.6178969493210935,7,7
1000548.1794824114,0.36155929536601283,6,6
1003363.4513550631,0.1980247781843713,11,5
999764.4917337553,1.0799441628670203,5,8
1000213.8288932078,0.6186055083270221,7,7
1000801.5445778283,0.6181629297356616,4,7
1002728.3447869467,0.2003287941950589,5,5
998621.9980005489,0.7761561985539945,5,7
1002984.3518036888,0.1114819292163319,4,4
1001320.0328798508,0.35214855982593646,4,6
1002497.6033923379,0.351127822886626,5,6
1000788.7439940562,0.35227865934953523,5,6
1002226.801430694,0.6172114109536353,5,7
1001302.288386218,0.25135560050162437,4,5
1001031.0748497699,0.3522992809545769,3,6
1002070.824063112,0.19771500669173342,5,5
1002952.9298292373,0.1975615364142198,5,5
992043.786905768,1.0768823402689351,5,8
1002447.3447231099,0.197534380427642,6,5
1000131.4645640483,0.6184964145351425,5,7
1000107.3015385662,0.6180580334711026,6,7
1002546.8754249229,0.1142648196081854,6,4
1000964.9060093095,0.35741891687397,5,6
999514.6539039739,1.0774832344977903,6,8
1002953.2507069726,0.1974474713679027,5,5
994328.2355574137,1.3276785639803572,6,8
1001260.1535141615,0.3518408858638089,9,6
1003544.8070894287,0.10867959900021913,10,4
1001836.5894466175,0.22419701063211445,4,5
1000407.9696513091,0.21692257713634625,6,5
1001611.8759557337,0.3518610211592322,6,6
1002486.4414308318,0.19799513758189305,6,5
999915.3678027843,0.35113325708557086,6,6
998166.6405279118,0.6691906670782578,5,7
1002232.0635649201,0.11399937581904114,4,4
1001347.1927481431,0.23708297438452927,4,5
1000763.2074162351,0.6182476473899969,6,7
1004313.3998382869,0.10861299319324334,9,4
1000242.4688892058,0.618561964058427,6,7
996569.7149888335,1.9395871429774174,7,9
1002300.0910912708,0.20326203745258697,7,5
999943.3912860358,1.8674307148840892,8,9
999579.5998599726,1.1060209674942674,6,8
1002105.435407141,0.1280956471959007,4,4
996942.1924104218,1.8760425619140855,5,9
1003971.822568848,0.057071493857726016,4,3
1002949.2452355723,0.108712714242979,5,4
1001846.6309825254,0.3713121450239912,5,6
1003315.3922155071,0.10859505453623054,8,4
1000228.9978439986,1.0797575297269073,4,8
1001052.149742373,0.2075606151679957,7,5
997774.1812570867,1.1572130290780123,4,8
1001871.0124268793,0.21726454595241118,5,5
996216.9462492871,1.8823263571960902,4,9
997027.6019773027,1.8725479802203786,9,9
991368.6331185849,3.4113941066270357,4,10
1003100.1834610763,0.1974382336897108,5,5
1002619.8516532995,0.1976073692181301,5,5
1000865.8945839008,0.617984172014764,7,7
987481.992760764,5.6174230173306325,4,11
1002674.5026631269,0.10877930778395786,3,4
1002521.7357542305,0.19756885570680632,8,5
998630.8926102691,0.7377155747383569,6,7
1003966.1308746531,0.10874212759926032,9,4
1001237.511320287,0.6179022742506708,5,7
1002076.0978058733,0.19779928378065378,6,5
1001900.6155669428,0.35220287701305314,5,6
997075.180616081,1.876193021038217,6,9
1004226.3729504619,0.1085537606477725,5,4
1003671.623610975,0.10872509070719444,8,4
1000857.434653929,0.24174763347693828,6,5
976164.1746894768,9.727731489484963,7,12
1001958.5902909657,0.35234072537154426,9,6
1000220.3209852825,0.22989662086172466,5,5
1003388.7046534137,0.20419909089731086,6,5
1004225.909612129,0.20288477232737784,5,5
999104.0975433042,0.640821986388482,5,7
1001728.4295144884,0.3518342533534535,6,6
997663.9114922186,0.7227369602974271,4,7
1001797.4662383061,0.10879313836250733,5,4
996541.0566530288,1.9196207431353318,5,9
1003275.3229279497,0.10849198424455919,9,4
1000848.2018537968,0.3519242615695694,6,6
999935.64813441,1.0781109236987263,5,8
1001469.8766694863,0.1978260477866953,4,5
1000131.7778986234,0.35445562339155184,4,6
1004072.964286095,0.19785277350654099,6,5
1001520.2892307339,0.19736870176569674,3,5
1002522.1731028338,0.3522458061064116,6,6
999650.8880349045,1.0776960091613215,5,8
1002346.6416742564,0.1980545345839231,8,5
1004740.6755689622,0.05711880393231252,5,3
1002321.3735549708,0.351712295542025,7,6
998681.1483598585,1.0793388351315858,9,8
1000664.9742373676,0.642692292113709,5,7
1000563.2028810869,0.2577641245332733,4,5
1002741.7495279245,0.10877930778395786,6,4
1001293.0814992856,0.6175783792092711,5,7
956795.2140662952,16.856638878329427,4,13
1001337.2358421518,0.3950795939984715,5,6
1001061.3233153041,0.6289224831903683,5,7
1002599.2150104449,0.20294827353810438,7,5
1000463.7997478171,0.6190113211103017,5,7
1002295.1836131441,0.11404288266234276,6,4
1003711.8254125004,0.10862079443641987,4,4
1004347.2681901469,0.10837413937151565,7,4
1003841.1183665597,0.10869152534151057,6,4
1002345.6637092559,0.19767003472441758,6,5
1002164.8779350868,0.20317685141058014,7,5
1001229.6182146417,0.3638739632333921,6,6
997516.8697163241,1.874202926334398,5,9
1002422.3363442204,0.125452273131604,8,4
999269.0063069825,0.6495479573113464,7,7
1002732.5951778081,0.19790696026896537,5,5
998484.411797462,0.3856314351129798,4,6
1004094.1856124559,0.10863850943526715,6,4
1003176.8560960409,0.10880106364551466,7,4
1000721.1067411879,0.38775213485363325,6,6
1001852.1190787836,0.19760139029809748,3,5
998451.2936401815,1.1070265858981387,5,8
997652.2109787028,1.0788768851461725,6,8
1003002.4149403321,0.1979714322850755,4,5
1003123.8499874838,0.3522354908679947,8,6
1001630.5615428926,0.21953784807345728,6,5
1002101.8951047237,0.19775149480535853,7,5
1001355.5934481556,0.35162433349142397,6,6
1003310.8474474999,0.12829620671790387,4,4
1003075.2775410505,0.19769270172335504,6,5
1003344.1346703686,0.11392886166348101,5,4
1002503.351739852,0.12804810506636155,4,4
999517.6962313085,1.0783399720240439,6,8
1000343.114722752,0.3661559793863566,5,6
1001835.484352814,0.22157293702773193,5,5
1000282.6293692068,0.6878695041357817,5,7
1003207.5561691253,0.19734029415782564,8,5
1000847.66204633,0.2380879949988554,6,5
1000901.2726542081,0.35209556638643613,5,6
1001620.1164397037,0.6183075136798944,6,7
1000742.2045087459,0.6183777096405122,9,7
1002585.4175042431,0.19798627216500364,6,5
1002402.0940625968,0.19787236993320725,4,5
998427.8060417714,1.0785849846619742,4,8
997969.9021571262,0.7413328196135837,6,7
1001478.0911637266,0.6186737142437292,5,7
1002590.2989461432,0.6164140966234456,7,7
999401.9531911173,0.6219805207145293,4,7
1001043.7631967934,0.19786784036746158,8,5
1003694.1856124559,0.10853437912773069,7,4
1001385.7318194513,0.3520047530646853,8,6
1001845.7702973234,0.1980545345839231,5,5
1001166.147187081,0.6235443892057682,5,7
1001688.4791949512,0.19802006305848305,5,5
1002935.071610321,0.1973718795053272,6,5
1002512.4789452506,0.23440219673128598,6,5
1002668.4654212573,0.21467912213890827,9,5
998563.5584945624,1.0920967538107496,4,8
1001415.5865391283,0.21733241633458159,5,5
998049.1595131936,1.8749849719312348,5,9
995986.2548948489,1.3544994151008407,6,8
1001787.7695835708,0.351401911727232,5,6
1000493.3723219164,0.617988908919215,6,7
1002815.8350131046,0.10876051258543043,5,4
1002526.7856929549,0.2009889624770265,6,5
995277.5930699698,0.6282393911745173,4,7
1000154.6159529284,0.6188875691303503,5,7
1001651.9159917065,0.23123128147439187,5,5
1000915.1125090644,0.35140611873926725,10,6
1003157.64187021,0.1181244027400212,7,4
1001220.1164397037,0.6182292011447242,4,7
1000224.4745863215,0.3664022335890976,4,6
1002624.2163159475,0.13116065511089345,7,4
1001282.7762343364,0.3642333101137242,6,6
999191.2102384077,0.6450415234307127,5,7
1000248.7365455016,1.079034301607628,9,8
998847.306508588,1.0976158823505375,4,8
999682.9584542217,0.3647039705585133,4,6
1001579.3335091871,0.6199350158035867,4,7
991568.5306597215,3.264137879215814,7,10
1002963.7875645931,0.1975197145545983,7,5
1001429.2361995673,0.19789255545164783,4,5
1003144.4142265795,0.35093658754356755,6,6
1001679.9335371889,0.35199711126491784,5,6
1003585.0088909541,0.10879031931952464,9,4
1001609.8224411744,0.128102882893875,5,4
1001300.2528568234,0.35215266127699557,5,6
1001997.8289484256,0.1976860561413681,6,5
1002942.6515346509,0.10880106364551466,7,4
1002826.0979758962,0.19765796301516406,4,5
1001630.9340308971,0.6179453072140141,5,7
997146.9590696758,1.8783711355845383,8,9
998695.9795832349,1.0853858423605935,4,8
1003109.3643117822,0.11829635180119465,7,4
999705.9286503466,0.434747074139411,4,6
1003344.1346703686,0.11426256061880274,6,4
1003227.6835704774,0.19788327608053385,5,5
1002218.2660587183,0.19773867980278376,5,5
1002674.0128242045,0.06264214607433491,6,3
1000763.1698179704,0.35217259019438646,5,6
1001349.1726815815,0.3890384826267087,6,6
1003070.4465320576,0.35150882483623513,9,6
1002556.4647912926,0.351395132938383,7,6
984670.5757627545,5.631297686631802,4,11
1001596.9421758687,0.35151080267888835,5,6
1003412.8080175647,0.3519560647595332,7,6
1001724.4270511002,0.20096886559046748,8,5
1002512.1616220304,0.10844544983860296,5,4
1002668.2451717355,0.10872410973618284,5,4
1001155.501647227,0.10877457112936859,4,4
1002198.4860356909,0.19768278263481462,4,5
1002096.0029768217,0.354160722444271,6,6
1001715.5794019124,0.3576927811058187,6,6
1000233.2217342706,1.0781119389170655,6,8
1001631.2191410176,0.3521739852370928,7,6
1001870.4577984775,0.19774759455824187,4,5
1000573.2113538783,0.4121016739265003,7,6
998089.3153408302,0.761961934168514,4,7
